time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,7.93480189438,3.28018091656,23.2326717837,0.0782033387134,6.00579591569,0.0,5.93659717162,2.05859715444,5.19738614624,0.0774179916146,-0.0199613446243,0.0,480.3939875909615,480.6126007251224,481.1261244503234,482.09920145555066
4.020000000000002,8.29551697023,3.40505241043,23.5453645013,0.0828397775503,6.00490891415,0.0,6.086986984,2.10416300342,5.22523603285,0.0769845642698,-0.00604226000583,0.0,461.518628184288,462.61629016938133,462.90043904369304,462.87079689829204
4.080000000000001,8.66539917954,3.53279267159,23.8603352349,0.0876488608161,6.00416349381,0.0,6.24207799092,2.15423185061,5.27321324621,0.0858294759726,-0.0299487421622,0.0,470.3379449467803,468.48241085019436,469.7597157031878,470.4499957178667
4.14,9.04485134018,3.66371816808,24.1791878882,0.0931585125591,6.00249159007,0.0,6.40604679071,2.21039515353,5.35433514638,0.101713556141,-0.0239938045758,0.0,481.39367308984475,481.8440368033346,480.30542041802335,481.5151488378519
4.199999999999998,9.43487286851,3.79836744618,24.5054607644,0.0987934975382,6.00112663544,0.0,6.59420508701,2.27843545262,5.51998881319,0.0699063135154,-0.0203698054936,0.0,508.6351607290276,508.89472710096766,508.6260514868109,506.34836378220115
4.259999999999997,9.83636509524,3.93728427809,24.8423418848,0.103535488694,6.00063508191,0.0,6.78827459293,2.35247205204,5.70781247456,0.0928797878535,0.0089825125095,0.0,516.8802543102031,518.9452703501728,515.697266090928,517.3217360372076
4.319999999999996,10.247459556,4.08003805851,25.1836459091,0.108835151865,6.00062659202,0.0,6.91457245638,2.40641539052,5.66895774229,0.0771755657147,-0.033261653562,0.0,452.999191699599,449.5883755829745,452.06044593258065,450.79911420227944
4.379999999999995,10.6654965577,4.22588630259,25.5205853867,0.113840213341,5.99871954689,0.0,7.02000764906,2.45555382473,5.5626664766,0.0936367775997,-0.028982113901,0.0,428.9072433866793,429.2702608652927,428.1568509421079,429.5613520587411
4.439999999999993,11.0912586406,4.37530848935,25.8559533063,0.119567086291,5.99699455752,0.0,7.1717809057,2.52561830605,5.61547566119,0.0988417273417,-0.0282893125012,0.0,479.85305383638354,479.9054922363868,479.94616143437514,480.34814407516427
4.499999999999992,11.5248092968,4.52850888961,26.1900854128,0.125538417487,5.99583594043,0.0,7.27984305862,2.58150740136,5.5224754511,0.100848484326,-0.00563167236289,0.0,434.10306486013917,436.0007611871704,433.9899573324624,434.16719691064196
4.559999999999991,11.9649047571,4.68518927299,26.5189614361,0.131607229586,5.99607936949,0.0,7.38980503899,2.64163389479,5.44026568478,0.101736585282,0.0185590868451,0.0,437.6462156103225,439.6556962094051,436.6535687082722,436.7367164980905
4.6199999999999894,12.4121321668,4.84583365467,26.844911431,0.138020207456,5.9976010874,0.0,7.51731769544,2.71366819245,5.42455844049,0.115572583942,0.0363335348945,0.0,458.39879145710785,459.8095755358292,458.55602137750685,459.6636497624631
4.679999999999988,12.8666484229,5.01078030965,27.169001971,0.144871987918,6.00043894881,0.0,7.63272480539,2.78510044997,5.37854111082,0.111293926645,0.0632037568933,0.0,448.94205238505583,451.11888947851537,449.2425303208033,448.9068221708059
4.739999999999987,13.3284122015,5.18034082924,27.4918353861,0.15152840616,6.00457428049,0.0,7.75865338721,2.86745558777,5.38240659391,0.110224157215,0.0784235456645,0.0,464.42659650463867,465.6224574630851,465.8770522518105,465.80364892453395
4.799999999999986,13.7978835747,5.35511704389,27.8159406003,0.158763899108,6.00899020607,0.0,7.88950047298,2.95898742108,5.42072808585,0.135841307983,0.0615954788087,0.0,476.3412279230749,475.05599306685525,476.45472922979116,478.4214361716772
4.859999999999984,14.27487012,5.53541643696,28.1416909462,0.166545693799,6.01285419974,0.0,8.00929605404,3.05164280683,5.43730527953,0.113121262877,0.0694872384536,0.0,470.29036480946024,470.9041784630938,471.56185941880574,469.8170986867606
4.919999999999983,14.7575283801,5.72057556422,28.4635233605,0.173376541591,6.0175044962,0.0,8.07891962306,3.12088797313,5.29130382063,0.115260414358,0.090019258315,0.0,415.5559649917801,417.35756727733326,417.4135632889365,417.6127181758641
4.979999999999982,15.2442631434,5.90999490902,28.7767189415,0.180234347658,6.02273760494,0.0,8.14510374712,3.19366249135,5.14941388209,0.112298181494,0.0809330694413,0.0,417.12693207342653,416.3392456125707,416.14569700142187,415.8988506098249
5.0399999999999805,15.7358182529,6.10453554452,29.0850606093,0.186662795987,6.027425722,0.0,8.23933789375,3.29154794809,5.12867109909,0.0940664012831,0.0718568434605,0.0,457.0037581691741,456.28418543197074,455.3164442620718,453.8647111505632
